,0,1,2,3,4,5
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.03776564338760997,0.08433335995593769,0.2634553375348285,0.16038028014026498,0.2526823718263234,0.20138300715503532
2,0.25117523201548997,0.44774163631646835,0.03435529741262262,0.11848556915077808,0.02555432093358763,0.12268794417105346
3,0.382530491006949,0.23692888493426328,0.07600961154283055,0.10305365547555202,0.1499945783031934,0.05148277873721156
4,0.21072227965116616,0.009099283815647037,0.14355692608599618,0.1246845140342337,0.28990339058822656,0.22203360582473064
5,0.13488409767863713,0.17117785797157417,0.0026986444609727453,0.13294827259698874,0.46656966548871065,0.09172146180311662
6,0.2557321321689262,0.10726021000788706,0.16079819731586803,0.29456827253393336,0.07316893085334253,0.10847225712004283
7,0.077325192343465,0.05465931244153373,0.19679260196467763,0.18834810684982745,0.17159610620064691,0.3112786801998493
8,0.026959219640393196,0.016474814323468694,0.11574267319285127,0.16618453109299697,0.09499514945850122,0.5796436122917888
9,0.07555754144245727,0.09263329891047252,0.20204380221178847,0.16712503343273843,0.09027260786005006,0.3723677161424932
10,0.04076168634201359,0.057626044644964694,0.32187852746885354,0.29378418532988987,0.14750938272316536,0.1384401734911131
11,0.1381728819978469,0.07376376545706843,0.45331843261912513,0.1723602987362377,0.006976934352703158,0.15540768683701892
12,0.0013477267307263313,0.004888064533268521,0.20414402708046514,0.27238471891895694,0.023817118860626055,0.4934183438759568
13,0.16834338366028026,0.23336538086887776,0.15666451485811866,0.08895751001756105,0.08020472068444733,0.27246448991071476
14,0.010969113404557092,0.07773562584235649,0.25593996937420843,0.03990669035001214,0.21023700008416424,0.40521160094470154
15,0.08731248906454575,0.10108862634891258,0.21567096020984722,0.04594473177796006,0.20540980572116332,0.3445733868775714
16,0.29249648710703574,0.12192265457698565,0.06187197973058827,0.07735196439020822,0.2602880422412219,0.18606887195396013
17,0.3531102170885312,0.09602564911942005,0.13374693668753768,0.1083239755582393,0.30281233266746144,0.005980888878810136
18,0.3981795144922512,0.1957998486423352,0.010935797379646072,0.12214486464239739,0.26932129549400957,0.0036186793493604313
19,0.05388052051202257,0.023866773829737502,0.39549769429555803,0.257884194283534,0.0790751844429036,0.18979563263624433
20,0.11256473463666053,0.20019444638287917,0.14142695404474223,0.15111745940936408,0.20369578484290785,0.1910006206834461
21,0.3909805351455468,0.40138340310049037,0.005645859302853037,0.17011628292766345,0.011019481667436054,0.020854437856010516
22,0.02137032012303224,0.015443715848038388,0.28350351292415193,0.2244476401645466,0.028699527264472852,0.4265352836757577
23,0.004638264384064057,0.023570484427841005,0.4115648700209928,0.08521368916433872,0.2681553241704699,0.2068573678322938
24,0.0795810671341917,0.36460713553014046,0.06338854742657186,0.2993049385805783,0.17355322509868426,0.019565086229833446
25,0.09136867281966803,0.20779361658717538,0.06814917999936444,0.07409930002481951,0.456712088346292,0.10187714222268025
26,0.048127797853723994,0.45132394663700526,0.03252434133275052,0.20339708650011537,0.07892200327469953,0.1857048244017055
27,0.08311716719565189,0.538202522546524,0.03721643112194662,0.05190204585266053,0.2577739909374656,0.03178784234575112
28,0.019696534909792913,0.12818179505445312,0.25183983605258775,0.26038729477590233,0.10886663891430702,0.2310279002929566
29,0.5465609562797797,0.3104096767928023,0.0062875761015127535,0.10444838720416491,0.02529599889685294,0.0069974047248876955
30,0.01307067565273586,0.06287010445176291,0.4682718287390183,0.0018730460396961677,0.012234359279623568,0.441679985837163
31,0.1071633715555834,0.180642344692123,0.08093300682362248,0.18412052575192325,0.055077546277362645,0.3920632048993857
32,0.07594604274390235,0.0761235326627956,0.1965159230464649,0.054149862331678594,0.36516854462628967,0.2320960945888691
33,0.20038719826014428,0.11725191114188024,0.1092519681414082,0.09546422685746934,0.2678923790822935,0.20975231651680465
34,0.29703944025573586,0.5634686441315621,0.0011997211352356126,0.07918790876578266,0.03480383109713343,0.024300454614550566
35,0.7770999246152782,0.018877548299184487,0.005455967395044664,0.19169288406537302,0.006540289680082572,0.0003333859450371406
36,0.7854744588832118,0.1790671978791671,0.000989902512519347,0.010336984649634848,0.023545995012366185,0.000585461063100569
37,0.9076551796054392,0.07435013275181913,0.0016129117940330638,0.001838745978597945,0.00837734064865554,0.0061656892214552545
38,0.26639344329456505,0.408998279775234,0.027771921246444203,0.132375485641806,0.0803398354298679,0.08412103461208281
39,0.26591001485152693,0.3580444589081441,0.09060226012799714,0.049578891026364896,0.12330765974004707,0.11255671534591999
40,0.330237377896534,0.32701831616012417,0.05340643695806606,0.03244959090523421,0.21456568554210165,0.04232259253794008
41,0.3309233344397801,0.22133019168394785,0.026521216976051722,0.1593538366619515,0.19244849219971438,0.06942292803855447
42,0.08804483188707457,0.08991512851336657,0.26135254521698154,0.15470952987202607,0.19381394539160607,0.21216401911894525
43,0.0885690018975865,0.34932107365695597,0.0023066650541888763,0.10735700906634293,0.387553179782162,0.06489307054276386
44,0.20220629196039863,0.21177290508145372,0.002540175683632536,0.06218987854422611,0.49379533366162714,0.02749541506866159
45,0.017954162938770973,0.02111152459895315,0.2309412336417699,0.039155111384073585,0.1568390346591573,0.5339989327772751
46,0.13895535565422476,0.0065471122988160725,0.019999548700895767,0.10657664503758506,0.5145024323677998,0.21341890594067867
47,0.16902167256549333,0.019769011813431006,0.01009479171978572,0.2095245578612976,0.11739500095522964,0.4741949650847628
48,0.022373715344631735,0.02691104175544475,0.47994668509097715,0.06679751599848273,0.18154062995858225,0.22243041185188184
49,0.08588024843056583,0.05474422807475593,0.007986662242658758,0.25866203151129513,0.4720332713226651,0.12069355841805904
50,0.0030174402313031838,0.006602652919729517,0.6025565518568952,0.19723764255848525,0.01581218788682932,0.17477352454675693
51,0.2168655490076929,0.10505935381139,0.13206035147186063,0.04585464229006755,0.3075310770655937,0.19262902635339543
52,0.02421679565350063,0.14629075598037702,0.02076758701345021,0.26583148573728316,0.3532374264960994,0.18965594911928962
53,0.3051575678453245,0.3189048693281941,0.12776132672089627,0.048710077084617956,0.1824607038468934,0.0170054551740739
54,0.08967962390045553,0.10023073928111674,0.017715320085044804,0.16633063061070405,0.5820719626118754,0.04397172351080331
55,0.140710996871992,0.04850647935358034,0.22579546766526287,0.19509218492290523,0.33959049049484336,0.050304380691416316
56,0.13719834743905715,0.003818964659508106,0.6311022302114307,0.0032302179692261777,0.12307575805404855,0.1015744816667294
57,0.08188759892016494,0.08489200180177721,0.08280051377468202,0.30578493459886325,0.14286291612979213,0.30177203477472053
58,0.08508200143974877,0.3996962566222452,0.240572980995499,0.22449858253869892,0.041250604844015396,0.00889957355979247
59,0.056104616386431834,0.04294398393677645,0.35072823036734624,0.21583478684081867,0.0064397715192385015,0.32794861094938793
60,0.06630489568514132,0.039859930296853176,0.2513198266843543,0.053141382543056406,0.08729479336247013,0.5020791714281246
61,0.053688790461759346,0.06454062449901084,0.1578004632994151,0.22750941923795648,0.28744329776947536,0.20901740473238323
62,0.12636046516623456,0.31870669048087186,0.05657672807518195,0.06880664982015401,0.34836481237337563,0.08118465408418236
63,0.2262613849296938,0.39598945025969584,0.018512925646488477,0.16681123524617117,0.18953977510955444,0.002885228808396413
64,0.0017441249650657733,0.0029314312540177786,0.5189688093963406,0.05144005335263246,0.04002583148679531,0.38488974954514865
65,0.09172091357447537,0.06285705872763989,0.08794625752625684,0.07148437275887294,0.3698218301953792,0.3161695672173758
66,0.060272285213045,0.2782823159918254,0.02972097811093001,0.14519048342950336,0.14645635059370413,0.3400775866609916
67,0.48735637568355444,0.09662752247437585,0.046848991434481915,0.09979225058813714,0.24735330402056546,0.02202155579888529
68,0.19028701309537815,0.10178299808617787,0.027156897897141676,0.10521008154779686,0.43202633643814436,0.14353667293536096
69,0.10362176170449053,0.009838973495451585,0.2537234087803731,0.0021744456500304116,0.2324317294770732,0.3982096808925804
70,0.06149631052615808,0.15942810395657223,0.1578826205462159,0.08359606755478372,0.28904415937939376,0.24855273803687644
71,0.04733890751705143,0.0592646514671677,0.1714873105415081,0.2652031514682546,0.38654771842694646,0.07015826057907144
72,0.2880581580734665,0.28868257505169614,0.0380637739722395,0.08259337304617051,0.2841429555338895,0.018459164322538045
73,0.21296533057855327,0.07179464716223863,0.03686649499818284,0.03296687574383674,0.3229639754590079,0.3224426760581804
74,0.1840871458992565,0.2996077546147075,0.44925450234705827,0.01462647077322499,0.042748082037956624,0.009676044327796144
75,0.0901073831763023,0.11272360677799502,0.28476754088961737,0.030252180309188775,0.455987471017434,0.026161817829462586
76,0.08741401573896376,0.2692732820971834,0.02274351923996412,0.01562164060905997,0.4861736457220167,0.11877389659281234
77,0.011904832123861508,0.4910312424205067,0.03706362031468355,0.030858043437563827,0.26515327672604105,0.16398898497734285
78,0.4209286094462655,0.45127289934937426,0.0013812079694285667,0.03560488883241332,0.09037358549910225,0.0004388089034162017
79,0.002645152609355766,0.05831181577241275,0.32590671604361926,0.04322283538247518,0.10565435650515906,0.4642591236869779
80,0.5949727703939066,0.15554315719248674,0.0004277135347956073,0.04960852903012947,0.19161329766942356,0.007834532179257819
81,0.10949628907243104,0.18279803766918606,0.11489108477388756,0.11584274448442375,0.23845483342087326,0.23851701057919833
82,0.04763112094731795,0.19035965020083165,0.19137563824816045,0.06644292558093948,0.2808380044715848,0.22335266055116573
83,0.01772120774546078,0.03269992967488685,0.2936909370511294,0.11512547586812086,0.12476189872449936,0.41600055093590266
84,0.5314897452159438,0.060910313485690794,0.002557019155456572,0.19624096081384532,0.20229012279195627,0.006511838537107089
85,0.3331697658795067,0.38168182955991414,0.010319937972839968,0.1841309641283235,0.01900028069747809,0.07169722176193753
86,0.06698435195046146,0.07446522086282706,0.33365025834768786,0.1522552165592144,0.19082020641290745,0.18182474586690203
87,0.010528502454676266,0.035389597405280596,0.25858221964654043,0.12327158636731479,0.09386213544096275,0.47836595868522547
88,0.10471003562114367,0.2602312321076388,0.04718517147114043,0.08939004823094406,0.3390337597636177,0.1594497528055153
89,0.021481341881995925,0.02122110128217251,0.21099394889078632,0.12868959477438144,0.13362276201459608,0.48399125115606834
90,0.2945440929072649,0.24552336308946385,0.0032430739366439503,0.18944214132515724,0.18315721386661998,0.0840901148748501
91,0.04303668470692906,0.15300823487836773,0.19507753883063406,0.2949572130898898,0.3072626039921296,0.006657724502049785
92,0.06622128015939208,0.13679950702239418,0.12994783677436778,0.08295754312784114,0.4449067391600328,0.1391670937559721
93,0.08900887735155512,0.09291948310600034,0.22980926891646455,0.0014529221647082344,0.13548044801154863,0.45132900044972296
94,0.3414155081017653,0.19617820847888615,0.0495408912241768,0.011681986493052856,0.3865183984025392,0.014665007299579688
95,0.05345249068585729,0.04367663935854906,0.06722739722577771,0.08402766720523164,0.26677837137777627,0.4848374341468084
96,0.045920377681570916,0.009459363391201035,0.5420111186624826,0.25236107343612035,0.1227187200613431,0.027529346767281693
97,0.05401017871272737,0.2586684530115144,0.25960751024693385,0.06054103910391662,0.07058111448178649,0.2965917044431213
98,0.004756542489732323,0.01101654223228554,0.6662087657564446,0.09776238223869531,0.0444129177010591,0.1758428495817827
99,0.08146277215587322,0.15563282114726534,0.10709721626481082,0.08816149135745785,0.0812687507580772,0.48637694831651523
100,0.04940120969503277,0.05023142940112643,0.6149158117915858,0.042636264892946425,0.08926387635904331,0.15355140786026583
101,0.17565304027140557,0.15500821261561162,0.02046337955084922,0.21969686459914772,0.24269484738734784,0.186483655575638
102,0.10299977528991633,0.4158226772272193,0.01980993927470188,0.05519254365006041,0.39506126449231277,0.011113800065789273
103,0.6328153335125386,0.36148467329592643,6.645321367786469e-08,0.005503864936727343,0.00011473114468274159,8.133065691122143e-05
104,0.974161879387093,0.02541835994271872,4.484048968418476e-07,0.00020815387984735904,3.1546163286066274e-05,0.0001796122221581375
105,0.6641821886585106,0.20464270703381526,0.0008749191839490082,0.09586063390480877,0.025021313977237267,0.009418237241679037
106,0.2399442937498407,0.6342915753935218,0.008114271516605235,0.004954245050180167,0.08374947248404403,0.028946141805808196
107,0.1840668545985203,0.007027998584891315,0.024538746040034948,0.17639884153156987,0.3543417011194434,0.25362585812554017
108,0.4439994668263343,0.170600773901376,0.028925481646298934,0.003089280801858533,0.3141179018908717,0.03926709493326065
109,0.14505723096175302,0.23775073861989693,0.1661120234900701,0.11387450404034245,0.21468926085670043,0.12251624203123708
110,0.6221086341510299,0.31180690124687194,0.01796082048535927,0.040280817245791384,0.00234617460887691,0.005496652262070408
111,0.12283864273671306,0.21010060492929417,0.06699224922058662,0.021074308620929086,0.3911945710736378,0.18779962341883952
112,0.6213413487107912,0.23235122504169192,0.002488527617424497,0.1130880973419102,0.027662077707172793,0.003068723581009375
113,0.0037607368032609736,0.07931206555732603,0.04192355410466935,0.09316564938681149,0.3150437899945767,0.46679420415335543
114,0.0029614341840536974,0.024906807967931203,0.7690238774566471,0.034173439532210345,0.0048572060132296875,0.16407723484592762
115,0.1780786256511811,0.002162836126527755,0.06013538309358839,0.4594092625176912,0.01592700440617694,0.28428688820483466
116,0.0711728069092465,0.1146386445420737,0.2015563308468917,0.07509896945793601,0.1485298745044548,0.38900337373939703
117,0.10550284193958703,0.13481779843945285,0.24803769525654443,0.32689201926348277,0.008476271705357587,0.17627337339557558
118,0.2732463575007825,0.21884784280097813,0.13342111723946767,0.02021253593362975,0.35382472483163707,0.000447421693505322
119,0.0011776928901571953,0.008268902678431254,0.2953788629747429,0.27025709850142693,0.006665307790271348,0.4182521351649704
120,0.6126224830701721,0.35126509488451857,0.00853128977341357,0.018116432818989173,0.008903155885661563,0.0005615435672451296
121,0.2569613202528034,0.11330185236744518,0.10019682536576051,0.040862040565625625,0.3038154169875153,0.18486254446085001
122,0.5468867879333542,0.36299343021249114,0.007913620497169042,0.05773223718495652,0.02184228634968243,0.002631637822346698
123,0.14525730672390066,0.3312443300557281,0.009247028597211892,0.02290887704325167,0.39552942359736765,0.0958130339825397
124,0.021177389940264375,0.07083927100586433,0.3994273530085848,0.11833254959037297,0.01959057300428409,0.3706328634506293
125,0.031093728051298945,0.23045221488512546,0.043133714860656674,0.10243072939209469,0.3329328704286553,0.25995674238216854
126,0.010158756339072414,0.12775174256569177,0.22646512917575387,0.4538243485419807,0.10513745542902353,0.07666256794847777
127,0.0077334239329704445,0.005924531421091132,0.5888780122012781,0.2166769586459876,0.06560150572414451,0.11518556807452764
128,0.1353883227666501,0.2481544703138357,0.033266003659105196,0.2416769446762955,0.04089050202123476,0.3006237565628788
129,0.030900149095294215,0.10694537998538274,0.33622450484468774,0.13608766442015355,0.20217306896705073,0.18766923268743135
130,0.8584341487945577,0.07535577375716601,0.022923395075306004,0.01871832006935756,0.0167303071588264,0.007838055144786278
131,0.05318314962488028,0.15358841464692413,0.20201959817428197,0.04052192927090031,0.3066511549528655,0.24403575333014801
132,0.0167757424082526,0.011174749251142924,0.36924780952563585,0.3478979130618478,0.12174119773141605,0.1331625880217053
133,0.09073382995515342,0.037806696477575535,0.21954738973285684,0.15443203374181833,0.1498742993074703,0.3476057507851256
134,0.005300460934922101,0.004698608718979057,0.24575735867274953,0.08153272798447145,0.059620828335365375,0.6030900153535129
135,0.04136945619132333,0.13873245015409436,0.300303990450898,0.02358190104666509,0.18435594880772263,0.3116562533492966
136,0.028152625064868285,0.030365996609133316,0.16535351198820814,0.20764034882999835,0.17303567894663413,0.39545183856115773
137,0.017428710760927297,0.0597095077284053,0.3778181469878543,0.03569553274792882,0.28029177961276647,0.2290563221621181
138,0.4502384041721316,0.419451380275639,0.08047610690481859,0.016876116240108985,0.01734235233953463,0.015615640067767195
139,0.0508828619264623,0.8431227483942731,0.0009802697501166654,0.06975395232201383,0.03284342483109886,0.002416742776035149
140,0.21557641360150528,0.17759048720087733,0.045425881789960335,0.24513114814964862,0.2716378283946301,0.04463824086337836
141,0.02746514875627046,0.2565853677499006,0.03297637553063261,0.05133931805638552,0.5557121066885293,0.07592168321828169
