,0,1,2,3,4
0,0.48525252937706886,0.08353986286775002,0.3123862993084953,0.11766982756136259,0.0011514808853231463
1,0.006360199501035369,0.44729725070610354,0.38615755069170193,0.1584186402600636,0.0017663588410956402
2,0.010950558373005168,0.0506439947646229,0.051208696579992524,0.6326249398621786,0.25457181042020066
3,0.04479612055426824,0.11471613294122725,0.35996465419545587,0.36450852873022244,0.11601456357882627
4,0.007121901458807495,0.06477952854274324,0.5909385165192482,0.3235411406401271,0.013618912839074128
5,0.002922729443152163,0.010841347651067526,0.0005377099059016824,0.8301440753105241,0.15555413768935455
